ID,Name,physicsAtkRate,magicAtkRate,fireAtkRate,thunderAtkRate,staminaAtkRate,saWeaponAtkRate,saDurabilityRate,correctStrengthRate,correctAgilityRate,correctMagicRate,correctFaithRate,physicsGuardCutRate,magicGuardCutRate,fireGuardCutRate,thunderGuardCutRate,poisonGuardResistRate,diseaseGuardResistRate,bloodGuardResistRate,curseGuardResistRate,staminaGuardDefRate,spEffectId1,spEffectId2,spEffectId3,darkAtkRate,darkGuardCutRate,correctLuckRate,freezeGuardDefRate,sleepGuardDefRate,madnessGuardDefRate,baseAtkRate
3406.0,,2.08,2.08,2.08,2.08,1.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.08,1.0,0.0,1.0,1.0,1.0,2.8
3407.0,,2.26,2.26,2.26,2.26,1.7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.26,1.0,0.0,1.0,1.0,1.0,3.1
3408.0,,2.44,2.44,2.44,2.44,1.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.44,1.0,0.0,1.0,1.0,1.0,3.4
3409.0,,2.62,2.62,2.62,2.62,1.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.62,1.0,0.0,1.0,1.0,1.0,3.7
3410.0,,2.8,2.8,2.8,2.8,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.8,1.0,0.0,1.0,1.0,1.0,4.0
3500.0,Spread Crossbow,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3501.0,,1.076,1.076,1.076,1.076,1.04,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.076,1.0,0.0,1.0,1.0,1.0,1.12
3502.0,,1.152,1.152,1.152,1.152,1.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.152,1.0,0.0,1.0,1.0,1.0,1.24
3503.0,,1.228,1.228,1.228,1.228,1.12,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.228,1.0,0.0,1.0,1.0,1.0,1.36
3504.0,,1.304,1.304,1.304,1.304,1.16,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.304,1.0,0.0,1.0,1.0,1.0,1.48
3505.0,,1.38,1.38,1.38,1.38,1.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.38,1.0,0.0,1.0,1.0,1.0,1.6
3506.0,,1.456,1.456,1.456,1.456,1.24,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.456,1.0,0.0,1.0,1.0,1.0,1.72
3507.0,,1.532,1.532,1.532,1.532,1.28,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.532,1.0,0.0,1.0,1.0,1.0,1.84
3508.0,,1.608,1.608,1.608,1.608,1.32,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.608,1.0,0.0,1.0,1.0,1.0,1.96
3509.0,,1.684,1.684,1.684,1.684,1.36,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.684,1.0,0.0,1.0,1.0,1.0,2.08
3510.0,,1.76,1.76,1.76,1.76,1.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.76,1.0,0.0,1.0,1.0,1.0,2.2
3511.0,,1.836,1.836,1.836,1.836,1.44,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.836,1.0,0.0,1.0,1.0,1.0,2.32
3512.0,,1.912,1.912,1.912,1.912,1.48,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.912,1.0,0.0,1.0,1.0,1.0,2.44
3513.0,,1.988,1.988,1.988,1.988,1.52,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.988,1.0,0.0,1.0,1.0,1.0,2.56
3514.0,,2.064,2.064,2.064,2.064,1.56,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.064,1.0,0.0,1.0,1.0,1.0,2.68
3515.0,,2.14,2.14,2.14,2.14,1.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.14,1.0,0.0,1.0,1.0,1.0,2.8
3516.0,,2.216,2.216,2.216,2.216,1.64,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.216,1.0,0.0,1.0,1.0,1.0,2.92
3517.0,,2.292,2.292,2.292,2.292,1.68,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.292,1.0,0.0,1.0,1.0,1.0,3.04
3518.0,,2.368,2.368,2.368,2.368,1.72,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.368,1.0,0.0,1.0,1.0,1.0,3.16
3519.0,,2.444,2.444,2.444,2.444,1.76,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.444,1.0,0.0,1.0,1.0,1.0,3.28
3520.0,,2.52,2.52,2.52,2.52,1.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.52,1.0,0.0,1.0,1.0,1.0,3.4
3521.0,,2.596,2.596,2.596,2.596,1.84,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.596,1.0,0.0,1.0,1.0,1.0,3.52
3522.0,,2.672,2.672,2.672,2.672,1.88,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.672,1.0,0.0,1.0,1.0,1.0,3.64
3523.0,,2.748,2.748,2.748,2.748,1.92,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.748,1.0,0.0,1.0,1.0,1.0,3.76
3524.0,,2.824,2.824,2.824,2.824,1.96,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.824,1.0,0.0,1.0,1.0,1.0,3.88
3525.0,,2.9,2.9,2.9,2.9,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.9,1.0,0.0,1.0,1.0,1.0,4.0
4000.0,,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4001.0,,1.04,1.1,1.1,1.1,1.1,1.0,1.0,1.59,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.0,1.0,1.3
4002.0,,1.13,1.2,1.2,1.2,1.2,1.0,1.0,1.68,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0,1.6
4003.0,,1.22,1.3,1.3,1.3,1.3,1.0,1.0,1.77,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3,1.0,1.0,1.0,1.0,1.0,1.9
4004.0,,1.31,1.4,1.4,1.4,1.4,1.0,1.0,1.86,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,1.0,1.0,2.2
4005.0,,1.4,1.5,1.5,1.5,1.5,1.0,1.0,1.88,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5
4006.0,,1.49,1.6,1.6,1.6,1.6,1.0,1.0,1.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,1.0,1.0,2.8
4007.0,,1.58,1.7,1.7,1.7,1.7,1.0,1.0,1.92,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,1.0,1.0,3.1
4008.0,,1.67,1.8,1.8,1.8,1.8,1.0,1.0,1.94,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,1.0,1.0,3.4
4009.0,,1.76,1.9,1.9,1.9,1.9,1.0,1.0,1.96,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9,1.0,1.0,1.0,1.0,1.0,3.7
4010.0,,1.85,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
4100.0,,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4101.0,,1.04,1.1,1.1,1.1,1.1,1.0,1.0,1.13,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.0,1.0,1.3
4102.0,,1.13,1.2,1.2,1.2,1.2,1.0,1.0,1.16,1.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0,1.6
4103.0,,1.22,1.3,1.3,1.3,1.3,1.0,1.0,1.19,1.19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3,1.0,1.0,1.0,1.0,1.0,1.9
4104.0,,1.31,1.4,1.4,1.4,1.4,1.0,1.0,1.21,1.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,1.0,1.0,2.2
4105.0,,1.4,1.5,1.5,1.5,1.5,1.0,1.0,1.22,1.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5
4106.0,,1.49,1.6,1.6,1.6,1.6,1.0,1.0,1.23,1.23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,1.0,1.0,2.8
4107.0,,1.58,1.7,1.7,1.7,1.7,1.0,1.0,1.24,1.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,1.0,1.0,3.1
4108.0,,1.67,1.8,1.8,1.8,1.8,1.0,1.0,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,1.0,1.0,3.4
4109.0,,1.76,1.9,1.9,1.9,1.9,1.0,1.0,1.26,1.26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9,1.0,1.0,1.0,1.0,1.0,3.7
4110.0,,1.85,2.0,2.0,2.0,2.0,1.0,1.0,1.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
4500.0,,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0
4501.0,,1.28,1.28,1.28,1.28,1.2,1.0,1.0,1.08,1.08,1.08,1.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.28,1.0,1.08,1.0,1.0,1.0,1.0
4502.0,,1.46,1.46,1.46,1.46,1.4,1.0,1.0,1.16,1.16,1.16,1.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.46,1.0,1.16,1.0,1.0,1.0,1.0
4503.0,,1.64,1.64,1.64,1.64,1.6,1.0,1.0,1.24,1.24,1.24,1.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.64,1.0,1.24,1.0,1.0,1.0,1.0
4504.0,,1.82,1.82,1.82,1.82,1.8,1.0,1.0,1.32,1.32,1.32,1.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.82,1.0,1.32,1.0,1.0,1.0,1.0
4505.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.4,1.0,1.0,1.0,1.0
4600.0,,1.15,1.15,1.15,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.15,1.0,1.0,1.0,1.0,1.0,1.0
4601.0,,1.28,1.28,1.28,1.28,1.2,1.0,1.0,1.08,1.08,1.08,1.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.28,1.0,1.08,1.0,1.0,1.0,1.0
4602.0,,1.37,1.37,1.37,1.37,1.4,1.0,1.0,1.16,1.16,1.16,1.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.37,1.0,1.16,1.0,1.0,1.0,1.0
4603.0,,1.6,1.6,1.6,1.6,1.6,1.0,1.0,1.24,1.24,1.24,1.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,1.24,1.0,1.0,1.0,1.0
4604.0,,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.32,1.32,1.32,1.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8,1.0,1.32,1.0,1.0,1.0,1.0
4605.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.4,1.0,1.0,1.0,1.0
5000.0,Keen - Low,0.95,0.95,0.95,0.95,0.95,1.0,1.0,0.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0
5001.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53,1.55,1.04,1.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,0.0,0.0,0.0,1.0,1.0,1.04,1.0,1.0,1.0,1.12
5002.0,,1.05,1.05,1.05,1.05,1.05,1.0,1.0,0.56,1.6,1.08,1.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,0.0,0.0,0.0,1.05,1.0,1.08,1.0,1.0,1.0,1.24
5003.0,,1.1,1.1,1.1,1.1,1.1,1.0,1.0,0.59,1.65,1.12,1.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,0.0,0.0,0.0,1.1,1.0,1.12,1.0,1.0,1.0,1.36
5004.0,,1.15,1.15,1.15,1.15,1.15,1.0,1.0,0.62,1.7,1.16,1.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,0.0,0.0,0.0,1.15,1.0,1.16,1.0,1.0,1.0,1.48
5005.0,,1.2,1.2,1.2,1.2,1.2,1.0,1.0,0.65,1.75,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.03,0.0,0.0,0.0,1.2,1.0,1.2,1.0,1.0,1.0,1.6
5006.0,,1.25,1.25,1.25,1.25,1.25,1.0,1.0,0.68,1.8,1.24,1.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.03,0.0,0.0,0.0,1.25,1.0,1.24,1.0,1.0,1.0,1.72
5007.0,,1.3,1.3,1.3,1.3,1.3,1.0,1.0,0.71,1.85,1.28,1.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,0.0,0.0,0.0,1.3,1.0,1.28,1.0,1.0,1.0,1.84
5008.0,,1.35,1.35,1.35,1.35,1.35,1.0,1.0,0.74,1.9,1.32,1.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,0.0,0.0,0.0,1.35,1.0,1.32,1.0,1.0,1.0,1.96
5009.0,,1.4,1.4,1.4,1.4,1.4,1.0,1.0,0.77,1.95,1.36,1.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,0.0,0.0,0.0,1.4,1.0,1.36,1.0,1.0,1.0,2.08
5010.0,,1.45,1.45,1.45,1.45,1.45,1.0,1.0,0.8,2.0,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.05,0.0,0.0,0.0,1.45,1.0,1.4,1.0,1.0,1.0,2.2
5011.0,,1.5,1.5,1.5,1.5,1.5,1.0,1.0,0.84,2.04,1.43,1.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.05,0.0,0.0,0.0,1.5,1.0,1.43,1.0,1.0,1.0,2.32
5012.0,,1.55,1.55,1.55,1.55,1.55,1.0,1.0,0.88,2.08,1.46,1.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.05,0.0,0.0,0.0,1.55,1.0,1.46,1.0,1.0,1.0,2.44
5013.0,,1.6,1.6,1.6,1.6,1.6,1.0,1.0,0.92,2.12,1.49,1.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,0.0,0.0,0.0,1.6,1.0,1.49,1.0,1.0,1.0,2.56
5014.0,,1.65,1.65,1.65,1.65,1.65,1.0,1.0,0.96,2.16,1.52,1.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,0.0,0.0,0.0,1.65,1.0,1.52,1.0,1.0,1.0,2.68
5015.0,,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,2.2,1.55,1.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,0.0,0.0,0.0,1.7,1.0,1.55,1.0,1.0,1.0,2.8
5016.0,,1.75,1.75,1.75,1.75,1.75,1.0,1.0,1.04,2.24,1.58,1.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07,0.0,0.0,0.0,1.75,1.0,1.58,1.0,1.0,1.0,2.92
5017.0,,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.08,2.28,1.61,1.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07,0.0,0.0,0.0,1.8,1.0,1.61,1.0,1.0,1.0,3.04
5018.0,,1.85,1.85,1.85,1.85,1.85,1.0,1.0,1.12,2.32,1.64,1.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07,0.0,0.0,0.0,1.85,1.0,1.64,1.0,1.0,1.0,3.16
5019.0,,1.9,1.9,1.9,1.9,1.9,1.0,1.0,1.16,2.36,1.67,1.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,0.0,0.0,0.0,1.9,1.0,1.67,1.0,1.0,1.0,3.28
5020.0,,1.95,1.95,1.95,1.95,1.95,1.0,1.0,1.2,2.4,1.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,0.0,0.0,0.0,1.95,1.0,1.7,1.0,1.0,1.0,3.4
5021.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.22,2.42,1.72,1.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,0.0,0.0,0.0,2.0,1.0,1.72,1.0,1.0,1.0,3.52
5022.0,,2.05,2.05,2.05,2.05,2.05,1.0,1.0,1.24,2.44,1.74,1.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09,0.0,0.0,0.0,2.05,1.0,1.74,1.0,1.0,1.0,3.64
5023.0,,2.1,2.1,2.1,2.1,2.1,1.0,1.0,1.26,2.46,1.76,1.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09,0.0,0.0,0.0,2.1,1.0,1.76,1.0,1.0,1.0,3.76
5024.0,,2.15,2.15,2.15,2.15,2.15,1.0,1.0,1.28,2.48,1.78,1.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09,0.0,0.0,0.0,2.15,1.0,1.78,1.0,1.0,1.0,3.88
5025.0,,2.2,2.2,2.2,2.2,2.2,1.0,1.0,1.3,2.5,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.0,0.0,0.0,2.2,1.0,1.8,1.0,1.0,1.0,4.0
6000.0,Heavy - Low,0.95,0.95,0.95,0.95,0.95,1.0,1.0,1.4,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0
6001.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.46,0.53,1.04,1.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,0.0,0.0,0.0,1.0,1.0,1.04,1.0,1.0,1.0,1.12
6002.0,,1.05,1.05,1.05,1.05,1.05,1.0,1.0,1.52,0.56,1.08,1.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,0.0,0.0,0.0,1.05,1.0,1.08,1.0,1.0,1.0,1.24
6003.0,,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.58,0.59,1.12,1.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,0.0,0.0,0.0,1.1,1.0,1.12,1.0,1.0,1.0,1.36
6004.0,,1.15,1.15,1.15,1.15,1.15,1.0,1.0,1.64,0.62,1.16,1.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,0.0,0.0,0.0,1.15,1.0,1.16,1.0,1.0,1.0,1.48
6005.0,,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.7,0.65,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.03,0.0,0.0,0.0,1.2,1.0,1.2,1.0,1.0,1.0,1.6
6006.0,,1.25,1.25,1.25,1.25,1.25,1.0,1.0,1.76,0.68,1.24,1.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.03,0.0,0.0,0.0,1.25,1.0,1.24,1.0,1.0,1.0,1.72
6007.0,,1.3,1.3,1.3,1.3,1.3,1.0,1.0,1.82,0.71,1.28,1.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,0.0,0.0,0.0,1.3,1.0,1.28,1.0,1.0,1.0,1.84
6008.0,,1.35,1.35,1.35,1.35,1.35,1.0,1.0,1.88,0.74,1.32,1.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,0.0,0.0,0.0,1.35,1.0,1.32,1.0,1.0,1.0,1.96
6009.0,,1.4,1.4,1.4,1.4,1.4,1.0,1.0,1.94,0.77,1.36,1.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,0.0,0.0,0.0,1.4,1.0,1.36,1.0,1.0,1.0,2.08
6010.0,,1.45,1.45,1.45,1.45,1.45,1.0,1.0,2.0,0.8,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.05,0.0,0.0,0.0,1.45,1.0,1.4,1.0,1.0,1.0,2.2
6011.0,,1.5,1.5,1.5,1.5,1.5,1.0,1.0,2.05,0.83,1.43,1.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.05,0.0,0.0,0.0,1.5,1.0,1.43,1.0,1.0,1.0,2.32
6012.0,,1.55,1.55,1.55,1.55,1.55,1.0,1.0,2.1,0.86,1.46,1.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.05,0.0,0.0,0.0,1.55,1.0,1.46,1.0,1.0,1.0,2.44
6013.0,,1.6,1.6,1.6,1.6,1.6,1.0,1.0,2.15,0.89,1.49,1.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,0.0,0.0,0.0,1.6,1.0,1.49,1.0,1.0,1.0,2.56
6014.0,,1.65,1.65,1.65,1.65,1.65,1.0,1.0,2.2,0.92,1.52,1.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,0.0,0.0,0.0,1.65,1.0,1.52,1.0,1.0,1.0,2.68
6015.0,,1.7,1.7,1.7,1.7,1.7,1.0,1.0,2.25,0.95,1.55,1.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,0.0,0.0,0.0,1.7,1.0,1.55,1.0,1.0,1.0,2.8
6016.0,,1.75,1.75,1.75,1.75,1.75,1.0,1.0,2.3,0.98,1.58,1.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07,0.0,0.0,0.0,1.75,1.0,1.58,1.0,1.0,1.0,2.92
