Type,Name,ID,AtkID,Display Name,slotLength,mp,mp_charge,stamina,stamina_charge,requirementIntellect,requirementFaith,requirementLuck,weapon buff speffect,PhysAtk,MagicAtk,FireAtk,LtngAtk,HolyAtk,heal speffect,Heal Add,Only Uses Int,Only Uses Faith,No Scale,UseDurationMult,miscSpEffect1,miscSpEffect2,miscSpEffect3,miscSpEffect4,durationSpEffect,bulletLifeId,bulletRange,miscBullet,hitRadius,hitRadiusMax,Effect,Duration,Radius,isExtendSpEffectLife,statusSpEffectId1,statusSpEffectId2,statusSpEffectId1Scale,statusSpEffectId2Scale,Status Effect,Magic Category ID 1,Magic Category ID 2,Category Name 1,Category Name 2,MagicCategoryCombined,Catalyst 1,Catalyst 2,Multiplier1,Multiplier2,Catalyst + Multiplier 1,Catalyst + Multiplier 2,Atk Category 1,Atk Category 2, Atk Category 3,Atk Category 4,AtkCategoryCombined,stamina cost,Status Type,Status Buildup,Status Buildup1,Status Buildup2
Incantation,"Flame, Fall Upon Them",6020.0,60201.0,"Flame, Fall Upon Them",1.0,16.0,16.0,10.0,13.0,0.0,28.0,0.0,,0.0,0.0,115.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,10.0,,,,
Incantation,"Flame, Fall Upon Them",6020.0,60202.0,"Flame, Fall Upon Them",1.0,16.0,16.0,10.0,13.0,0.0,28.0,0.0,,0.0,0.0,115.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,10.0,,,,
Incantation,"Flame, Fall Upon Them",6020.0,60205.0,"Flame, Fall Upon Them - Charged",1.0,16.0,16.0,10.0,13.0,0.0,28.0,0.0,,0.0,0.0,140.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,Charged Spell,,,,Charged Spell,13.0,,,,
Incantation,"Flame, Fall Upon Them",6020.0,60206.0,"Flame, Fall Upon Them - Charged",1.0,16.0,16.0,10.0,13.0,0.0,28.0,0.0,,0.0,0.0,140.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,Charged Spell,,,,Charged Spell,13.0,,,,
Incantation,"Flame, Fall Upon Them",6020.0,60207.0,"Flame, Fall Upon Them - Charged",1.0,16.0,16.0,10.0,13.0,0.0,28.0,0.0,,0.0,0.0,140.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,Charged Spell,,,,Charged Spell,13.0,,,,
Incantation,Flame of the Fell God,6110.0,61100.0,Flame of the Fell God,2.0,34.0,0.0,42.0,0.0,0.0,41.0,0.0,,0.0,0.0,415.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10611005.0,,0.1,3.5,,,3.5,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,42.0,,,,
Incantation,Flame of the Fell God,6110.0,61101.0,Flame of the Fell God (Lingering Fire),2.0,34.0,0.0,42.0,0.0,0.0,41.0,0.0,,0.0,0.0,35.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10611009.0,,1.0,-1.0,,,1.0,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,42.0,,,,
Incantation,"Surge, O Flame!",6220.0,62200.0,"Surge, O Flame!",1.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,,0.0,0.0,51.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,2.0,,,,
Incantation,"Whirl, O Flame!",6030.0,60300.0,"Whirl, O Flame!",1.0,19.0,19.0,26.0,34.0,0.0,13.0,0.0,,0.0,0.0,96.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,26.0,,,,
Incantation,"Whirl, O Flame!",6030.0,60305.0,"Whirl, O Flame! - Charged",1.0,19.0,19.0,26.0,34.0,0.0,13.0,0.0,,0.0,0.0,121.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,Charged Spell,,,,Charged Spell,34.0,,,,
Incantation,"Burn, O Flame!",6120.0,61203.0,"Burn, O Flame!",1.0,26.0,30.0,36.0,47.0,0.0,27.0,0.0,,0.0,0.0,288.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,36.0,,,,
Incantation,"Flame, Cleanse Me",6040.0,60400.0,"Flame, Cleanse Me",1.0,14.0,0.0,10.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Removes buildup for poison/scarlet rot and cures poison/scarlet rot/frostbite; damages caster for 5 HP 3 times (15 HP),,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,10.0,,,,
Incantation,"Flame, Cleanse Me",6040.0,60400.0,"Flame, Cleanse Me",1.0,14.0,0.0,10.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Removes buildup for poison/scarlet rot and cures poison/scarlet rot/frostbite; damages caster for 5 HP 3 times (15 HP),,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,10.0,,,,
Incantation,"Flame, Cleanse Me",6040.0,60400.0,"Flame, Cleanse Me",1.0,14.0,0.0,10.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Removes buildup for poison/scarlet rot and cures poison/scarlet rot/frostbite; damages caster for 5 HP 3 times (15 HP),,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,10.0,,,,
Incantation,"Flame, Protect Me",6060.0,,"Flame, Protect Me",1.0,30.0,0.0,20.0,0.0,0.0,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,1606000.0,,,,,,Increases fire damage negation by 60% (20% in PvP),70.0,,TRUE,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,20.0,,,,
Incantation,"Flame, Grant Me Strength",6050.0,,"Flame, Grant Me Strength",1.0,28.0,0.0,16.0,0.0,0.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,1605000.0,,,,,,1.2x physical and fire damage (1.15x in PvP) and +5 stamina regen per second,30.0,,TRUE,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,16.0,,,,
Incantation,Fire's Deadly Sin,7900.0,79000.0,Fire's Deadly Sin (Lingering Ticks),1.0,26.0,26.0,28.0,36.0,0.0,19.0,0.0,,0.0,0.0,45.0,0.0,0.0,,,FALSE,FALSE,TRUE,FALSE,,,,,1790000.0,,10790000.0,,2.0,-1.0,"Damage ticks 4/s (does not scale), self-damage ticks 2/s for 3 damage per tick",40.0,2.0,TRUE,,,,,,0.0,0.0,,,,,,,,,,,,,,,28.0,,,,
Incantation,Fire's Deadly Sin,7900.0,79001.0,Fire's Deadly Sin (AoE on Cast),1.0,26.0,26.0,28.0,36.0,0.0,19.0,0.0,,0.0,0.0,183.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10790001.0,,3.0,-1.0,,,3.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,28.0,,,,
Incantation,Fire's Deadly Sin,7900.0,79005.0,Fire's Deadly Sin - Charged (Lingering Ticks),1.0,26.0,26.0,28.0,36.0,0.0,19.0,0.0,,0.0,0.0,59.0,0.0,0.0,,,FALSE,FALSE,TRUE,FALSE,,,,,1790010.0,,10790050.0,,2.0,-1.0,"Damage ticks 4/s (does not scale), self-damage ticks 2/s for 4 damage per tick",40.0,2.0,TRUE,,,,,,0.0,0.0,,,,,,,,,,Charged Spell,,,,Charged Spell,36.0,,,,
Incantation,Fire's Deadly Sin,7900.0,79006.0,Fire's Deadly Sin - Charged (AoE on Cast),1.0,26.0,26.0,28.0,36.0,0.0,19.0,0.0,,0.0,0.0,212.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10790051.0,,3.0,-1.0,,,3.0,,,,,,,0.0,0.0,,,,,,,,,,Charged Spell,,,,Charged Spell,36.0,,,,
Incantation,Fire Serpent,2007800.0,210780000.0,Fire Serpent,1.0,11.0,11.0,22.0,29.0,0.0,16.0,0.0,,0.0,0.0,168.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,,,,Messmer's Flame,22.0,,,,
Incantation,Fire Serpent,2007800.0,210780050.0,Fire Serpent - Charged,1.0,11.0,11.0,22.0,29.0,0.0,16.0,0.0,,0.0,0.0,210.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,Charged Spell,,,Messmer's Flame & Charged Spell,29.0,,,,
Incantation,Rain of Fire,2007810.0,210781000.0,Rain of Fire,1.0,27.0,27.0,31.0,40.0,0.0,52.0,0.0,,0.0,0.0,52.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,,,,Messmer's Flame,31.0,,,,
Incantation,Rain of Fire,2007810.0,210781001.0,Rain of Fire,1.0,27.0,27.0,31.0,40.0,0.0,52.0,0.0,,0.0,0.0,52.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,,,,Messmer's Flame,31.0,,,,
Incantation,Rain of Fire,2007810.0,210781050.0,Rain of Fire - Charged,1.0,27.0,27.0,31.0,40.0,0.0,52.0,0.0,,0.0,0.0,63.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,Charged Spell,,,Messmer's Flame & Charged Spell,40.0,,,,
Incantation,Rain of Fire,2007810.0,210781051.0,Rain of Fire - Charged,1.0,27.0,27.0,31.0,40.0,0.0,52.0,0.0,,0.0,0.0,63.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,Charged Spell,,,Messmer's Flame & Charged Spell,40.0,,,,
Incantation,Messmer's Orb,2007820.0,210782000.0,Messmer's Orb,2.0,31.0,31.0,43.0,56.0,0.0,60.0,0.0,,0.0,0.0,50.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,,,,Messmer's Flame,43.0,,,,
Incantation,Messmer's Orb,2007820.0,210782001.0,Messmer's Orb,2.0,31.0,31.0,43.0,56.0,0.0,60.0,0.0,,0.0,0.0,50.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,,,,Messmer's Flame,43.0,,,,
Incantation,Messmer's Orb,2007820.0,210782002.0,Messmer's Orb - Bullet,2.0,31.0,31.0,43.0,56.0,0.0,60.0,0.0,,0.0,0.0,50.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210782000.0,,1.18,1.18,,,1.18,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,,,,Messmer's Flame,43.0,,,,
Incantation,Messmer's Orb,2007820.0,210782003.0,Messmer's Orb - Bullet,2.0,31.0,31.0,43.0,56.0,0.0,60.0,0.0,,0.0,0.0,308.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210782001.0,,1.5,4.0,,,4.0,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,,,,Messmer's Flame,43.0,,,,
Incantation,Messmer's Orb,2007820.0,210782050.0,Messmer's Orb - Charged,2.0,31.0,31.0,43.0,56.0,0.0,60.0,0.0,,0.0,0.0,70.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,Charged Spell,,,Messmer's Flame & Charged Spell,56.0,,,,
Incantation,Messmer's Orb,2007820.0,210782051.0,Messmer's Orb - Charged,2.0,31.0,31.0,43.0,56.0,0.0,60.0,0.0,,0.0,0.0,70.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,Charged Spell,,,Messmer's Flame & Charged Spell,56.0,,,,
Incantation,Messmer's Orb,2007820.0,210782052.0,Messmer's Orb - Charged - Bullet,2.0,31.0,31.0,43.0,56.0,0.0,60.0,0.0,,0.0,0.0,70.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210782050.0,,1.18,1.18,,,1.18,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,Charged Spell,,,Messmer's Flame & Charged Spell,56.0,,,,
Incantation,Messmer's Orb,2007820.0,210782053.0,Messmer's Orb - Charged - Bullet,2.0,31.0,31.0,43.0,56.0,0.0,60.0,0.0,,0.0,0.0,411.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210782051.0,,2.0,6.0,,,6.0,,,,,,,33.0,0.0,Messmer's Flame,,Messmer's Flame,Fire Knight's Seal,,1.15,,Fire Knight's Seal; 1.15x,,Messmer's Flame,Charged Spell,,,Messmer's Flame & Charged Spell,56.0,,,,
Incantation,Black Flame,6210.0,62101.0,Black Flame,1.0,18.0,18.0,25.0,33.0,0.0,20.0,0.0,,0.0,0.0,244.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks),,,,,,,,,20.0,0.0,Godslayer,,Godslayer,Godslayer's Seal,,1.1,,Godslayer's Seal; 1.1x,,,,,,,25.0,,,,
Incantation,Black Flame,6210.0,62106.0,Black Flame - Charged,1.0,18.0,18.0,25.0,33.0,0.0,20.0,0.0,,0.0,0.0,300.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks),,,,,,,,,20.0,0.0,Godslayer,,Godslayer,Godslayer's Seal,,1.1,,Godslayer's Seal; 1.1x,,Charged Spell,,,,Charged Spell,33.0,,,,
Incantation,Scouring Black Flame,6230.0,62300.0,Scouring Black Flame,1.0,21.0,21.0,29.0,38.0,0.0,28.0,0.0,,0.0,0.0,255.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks),,,,,,,,,20.0,0.0,Godslayer,,Godslayer,Godslayer's Seal,,1.1,,Godslayer's Seal; 1.1x,,,,,,,29.0,,,,
Incantation,Scouring Black Flame,6230.0,62305.0,Scouring Black Flame - Charged,1.0,21.0,21.0,29.0,38.0,0.0,28.0,0.0,,0.0,0.0,299.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks),,,,,,,,,20.0,0.0,Godslayer,,Godslayer,Godslayer's Seal,,1.1,,Godslayer's Seal; 1.1x,,Charged Spell,,,,Charged Spell,38.0,,,,
Incantation,Black Flame Ritual,6240.0,62502.0,Black Flame Ritual,1.0,30.0,30.0,39.0,51.0,0.0,42.0,0.0,,0.0,0.0,106.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks),,,,,,,,,20.0,0.0,Godslayer,,Godslayer,Godslayer's Seal,,1.1,,Godslayer's Seal; 1.1x,,,,,,,39.0,,,,
Incantation,Black Flame Ritual,6240.0,62503.0,Black Flame Ritual,1.0,30.0,30.0,39.0,51.0,0.0,42.0,0.0,,0.0,0.0,106.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks),,,,,,,,,20.0,0.0,Godslayer,,Godslayer,Godslayer's Seal,,1.1,,Godslayer's Seal; 1.1x,,,,,,,39.0,,,,
Incantation,Black Flame Ritual,6240.0,62507.0,Black Flame Ritual - Charged,1.0,30.0,30.0,39.0,51.0,0.0,42.0,0.0,,0.0,0.0,109.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks),,,,,,,,,20.0,0.0,Godslayer,,Godslayer,Godslayer's Seal,,1.1,,Godslayer's Seal; 1.1x,,Charged Spell,,,,Charged Spell,51.0,,,,
Incantation,Black Flame Ritual,6240.0,62508.0,Black Flame Ritual - Charged,1.0,30.0,30.0,39.0,51.0,0.0,42.0,0.0,,0.0,0.0,109.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks),,,,,,,,,20.0,0.0,Godslayer,,Godslayer,Godslayer's Seal,,1.1,,Godslayer's Seal; 1.1x,,Charged Spell,,,,Charged Spell,51.0,,,,
Incantation,Black Flame Blade,6250.0,,Black Flame Blade,1.0,15.0,0.0,10.0,0.0,0.0,17.0,0.0,1626000.0,0.0,0.0,65.0,0.0,0.0,,,FALSE,TRUE,FALSE,TRUE,,,,,1626000.0,,,,,,Adds fire AR to weapon (0.65 * Spell Buff; only uses faith scaling); damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks),7.0,,TRUE,,,,,,20.0,0.0,Godslayer,,Godslayer,Godslayer's Seal,,1.1,,Godslayer's Seal; 1.1x,,,,,,,10.0,,,,
Incantation,Black Flame's Protection,6260.0,,Black Flame's Protection,1.0,30.0,0.0,13.0,0.0,0.0,30.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,1627000.0,,,,,,Increases physical absortpions by 35% (15% in PvP); decreases healing by 0.8x,70.0,,TRUE,,,,,,20.0,0.0,Godslayer,,Godslayer,Godslayer's Seal,,1.1,,Godslayer's Seal; 1.1x,,,,,,,13.0,,,,
Incantation,Noble Presence,6270.0,62401.0,Noble Presence,1.0,20.0,20.0,28.0,36.0,0.0,26.0,0.0,,0.0,0.0,239.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10624001.0,,1.3,-1.0,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks),,1.3,,,,,,,27.0,0.0,Noble's Presence,,Noble's Presence,,,,,,,,,,,,28.0,,,,
Incantation,Noble Presence,6270.0,62406.0,Noble Presence - Charged,1.0,20.0,20.0,28.0,36.0,0.0,26.0,0.0,,0.0,0.0,279.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10624051.0,,2.3,-1.0,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks),,2.3,,,,,,,27.0,0.0,Noble's Presence,,Noble's Presence,,,,,,,Charged Spell,,,,Charged Spell,36.0,,,,
Incantation,Beast Claw,6820.0,68200.0,Beast Claw,1.0,10.0,10.0,27.0,35.0,0.0,8.0,0.0,,193.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,23.0,0.0,Bestial,,Bestial,Clawmark Seal,,1.1,,Clawmark Seal; 1.1x,,,,,,,27.0,,,,
Incantation,Beast Claw,6820.0,68205.0,Beast Claw - Charged,1.0,10.0,10.0,27.0,35.0,0.0,8.0,0.0,,222.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,23.0,0.0,Bestial,,Bestial,Clawmark Seal,,1.1,,Clawmark Seal; 1.1x,,Charged Spell,,,,Charged Spell,35.0,,,,
Incantation,Gurranq's Beast Claw,6830.0,68300.0,Gurranq's Beast Claw,1.0,21.0,0.0,42.0,0.0,0.0,15.0,0.0,,225.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,23.0,0.0,Bestial,,Bestial,Clawmark Seal,,1.1,,Clawmark Seal; 1.1x,,,,,,,42.0,,,,
Incantation,Bestial Sling,6800.0,68000.0,Bestial Sling,1.0,7.0,0.0,19.0,0.0,0.0,10.0,0.0,,87.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,23.0,0.0,Bestial,,Bestial,Clawmark Seal,,1.1,,Clawmark Seal; 1.1x,,,,,,,19.0,,,,
Incantation,Stone of Gurranq,6810.0,68100.0,Stone of Gurranq,1.0,15.0,0.0,37.0,0.0,0.0,13.0,0.0,,245.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10681001.0,,2.0,2.0,,,2.0,,,,,,,23.0,0.0,Bestial,,Bestial,Clawmark Seal,,1.1,,Clawmark Seal; 1.1x,,,,,,,37.0,,,,
Incantation,Bestial Constitution,6850.0,68600.0,Bestial Constitution,1.0,10.0,0.0,10.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,23.0,0.0,Bestial,,Bestial,Clawmark Seal,,1.1,,Clawmark Seal; 1.1x,,,,,,,10.0,,,,
Incantation,Bestial Vitality,6840.0,,Bestial Vitality,1.0,18.0,0.0,10.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,1685000.0,-5.0,FALSE,FALSE,FALSE,TRUE,,,,,1685000.0,,,,,,Heals caster for 5 HP/s,120.0,,TRUE,,,,,,23.0,0.0,Bestial,,Bestial,Clawmark Seal,,1.1,,Clawmark Seal; 1.1x,,,,,,,10.0,,,,
Incantation,Roar of Rugalea,2006800.0,210680000.0,Roar of Rugalea,1.0,17.0,0.0,35.0,3.0,0.0,14.0,0.0,,355.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,31.0,0.0,Bear Communion,,Bear Communion,,,,,,,Breath Attack,,,,Breath Attack,35.0,,,,
Incantation,Roar of Rugalea,2006800.0,210680050.0,Roar of Rugalea - Charged,1.0,17.0,0.0,35.0,3.0,0.0,14.0,0.0,,250.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,31.0,0.0,Bear Communion,,Bear Communion,,,,,,,Breath Attack,Charged Spell,,,Breath Attack & Charged Spell,3.0,,,,
Incantation,Roar of Rugalea,2006800.0,210680051.0,Roar of Rugalea - Charged,1.0,17.0,0.0,35.0,3.0,0.0,14.0,0.0,,30.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,31.0,0.0,Bear Communion,,Bear Communion,,,,,,,Breath Attack,Charged Spell,,,Breath Attack & Charged Spell,3.0,,,,
Incantation,Roar of Rugalea,2006800.0,210680052.0,Roar of Rugalea - Charged,1.0,17.0,0.0,35.0,3.0,0.0,14.0,0.0,,200.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,31.0,0.0,Bear Communion,,Bear Communion,,,,,,,Breath Attack,Charged Spell,,,Breath Attack & Charged Spell,3.0,,,,
Incantation,Roar of Rugalea,2006800.0,210680053.0,Roar of Rugalea - Charged,1.0,17.0,0.0,35.0,3.0,0.0,14.0,0.0,,100.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,31.0,0.0,Bear Communion,,Bear Communion,,,,,,,Breath Attack,Charged Spell,,,Breath Attack & Charged Spell,3.0,,,,
Incantation,Swarm of Flies,7210.0,72100.0,Swarm of Flies,1.0,14.0,0.0,24.0,0.0,0.0,11.0,16.0,,52.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,24.0,,,,
Incantation,Swarm of Flies,7210.0,72101.0,Swarm of Flies,1.0,14.0,0.0,24.0,0.0,0.0,11.0,16.0,,15.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,The 4 bleed ticks 10/s for 2 seconds (20 total ticks),,,,3126.0,1721001.0,TRUE,FALSE,Target loses ⌊MaxHP * 0.15⌋ + 100 HP on proc,0.0,0.0,,,,,,,,,,,,,,,24.0,Bleed,70 + 4,70.0,4.0
