SkillFamily,Hit,UniqueWeapon,PhysMv,MagicMv,FireMv,LtngMv,HolyMv,StatusMv,PoiseMv,StaminaCost,AtkPhys,AtkMag,AtkFire,AtkLtng,AtkHoly,AddBaseAtk,OverwriteScaling,LackingFp
Blood Tax,Blood Tax [2],Any,44.0,44.0,44.0,44.0,44.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Blood Tax,Blood Tax [3],Any,44.0,44.0,44.0,44.0,44.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Blood Tax,Blood Tax [4],Any,110.0,110.0,110.0,110.0,110.0,100.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Blood Tax,Blood Tax [1] (Lacking FP),Any,64.0,64.0,64.0,64.0,64.0,100.0,80.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Blood Tax,Blood Tax [2] (Lacking FP),Any,32.0,32.0,32.0,32.0,32.0,50.0,32.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Blood Tax,Blood Tax [3] (Lacking FP),Any,32.0,32.0,32.0,32.0,32.0,50.0,32.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Blood Tax,Blood Tax [4] (Lacking FP),Any,80.0,80.0,80.0,80.0,80.0,100.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Blood Tax,[Dagger] Blood Tax [1],Any,77.0,77.0,77.0,77.0,77.0,100.0,80.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Blood Tax,[Dagger] Blood Tax [2],Any,44.0,44.0,44.0,44.0,44.0,50.0,40.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Blood Tax,[Dagger] Blood Tax [3],Any,44.0,44.0,44.0,44.0,44.0,50.0,40.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Blood Tax,[Dagger] Blood Tax [4],Any,77.0,77.0,77.0,77.0,77.0,100.0,80.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Blood Tax,[Dagger] Blood Tax [1] (Lacking FP),Any,56.0,56.0,56.0,56.0,56.0,100.0,64.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Blood Tax,[Dagger] Blood Tax [2] (Lacking FP),Any,32.0,32.0,32.0,32.0,32.0,50.0,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Blood Tax,[Dagger] Blood Tax [3] (Lacking FP),Any,32.0,32.0,32.0,32.0,32.0,50.0,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Blood Tax,[Dagger] Blood Tax [4] (Lacking FP),Any,56.0,56.0,56.0,56.0,56.0,100.0,64.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Ice Spear,Ice Spear - Startup Spin,Any,80.0,80.0,80.0,80.0,80.0,100.0,200.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Ice Spear,Ice Spear - Bullet,Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,230.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Ice Spear,Ice Spear - Startup Spin (Lacking FP),Any,50.0,50.0,50.0,50.0,50.0,100.0,200.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Ice Spear,Ice Spear (Lacking FP),Any,120.0,120.0,120.0,120.0,120.0,200.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Chilling Mist,Chilling Mist,Any,170.0,170.0,170.0,170.0,170.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Chilling Mist,Chilling Mist - Bullet,Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Chilling Mist,Chilling Mist (Lacking FP),Any,100.0,100.0,100.0,100.0,100.0,100.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Ghostflame Call,Ghostflame Call,Any,50.0,50.0,50.0,50.0,50.0,50.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Ghostflame Call,Ghostflame Call - Bullet (Ticks),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Ghostflame Call,Ghostflame Call - Bullet (Explosion),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Ghostflame Call R1,Ghostflame Call R1,Any,75.0,75.0,75.0,75.0,75.0,50.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Ghostflame Call R1,Ghostflame Call R1 - Bullet,Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Ghostflame Call R1,Ghostflame Call R1 - Bullet (Ground Flame),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Ghostflame Call R2,Ghostflame Call R2,Any,80.0,80.0,80.0,80.0,80.0,50.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Ghostflame Call R2,Ghostflame Call R2 - Bullet,Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Ghostflame Call,Ghostflame Call (Lacking FP),Any,75.0,75.0,75.0,75.0,75.0,100.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Ghostflame Call R1,Ghostflame Call R1 (Lacking FP),Any,85.0,85.0,85.0,85.0,85.0,100.0,85.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Ghostflame Call R2,Ghostflame Call R2 (Lacking FP),Any,85.0,85.0,85.0,85.0,85.0,100.0,85.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Hoarfrost Stomp,Hoarfrost Stomp - Bullet (Ice Spikes),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,40.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Hoarfrost Stomp,Hoarfrost Stomp - Bullet (Shatter),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Hoarfrost Stomp,Hoarfrost Stomp (Lacking FP),Any,0.0,0.0,0.0,0.0,0.0,100.0,100.0,30.0,10.0,0.0,0.0,0.0,0.0,1.0,Str/Dex,1.0
Divine Beast Frost Stomp,Divine Beast Frost Stomp - Bullet (Ice Spikes),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,130.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Divine Beast Frost Stomp,Divine Beast Frost Stomp - Bullet (Shatter),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Divine Beast Frost Stomp Charged,Divine Beast Frost Stomp Charged - Bullet (Ice Spikes),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,180.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Divine Beast Frost Stomp Charged,Divine Beast Frost Stomp Charged - Bullet (Shatter),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,Dex/Int,0.0
Divine Beast Frost Stomp,Divine Beast Frost Stomp (Lacking FP),Any,0.0,0.0,0.0,0.0,0.0,100.0,100.0,30.0,10.0,0.0,0.0,0.0,0.0,1.0,Str/Dex,1.0
Divine Beast Frost Stomp Charged,Divine Beast Frost Stomp Charged (Lacking FP),Any,0.0,0.0,0.0,0.0,0.0,100.0,100.0,30.0,15.0,0.0,0.0,0.0,0.0,1.0,Str/Dex,1.0
Spectral Lance,Spectral Lance - Bullet,Any,0.0,0.0,0.0,0.0,0.0,0.0,500.0,20.0,132.0,0.0,0.0,0.0,0.0,1.0,Arcane,0.0
Lifesteal Fist,Lifesteal Fist - Grab,Any,73.0,73.0,73.0,73.0,73.0,0.0,100.0,15.0,0.0,42.0,0.0,0.0,0.0,1.0,Arc - Complex,0.0
Lifesteal Fist,Lifesteal Fist - Confirmed Grab [1],Any,62.0,62.0,62.0,62.0,62.0,0.0,100.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,Arc - Complex,0.0
Lifesteal Fist,Lifesteal Fist - Confirmed Grab [2],Any,62.0,62.0,62.0,62.0,62.0,0.0,100.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,Arc - Complex,0.0
Lifesteal Fist,Lifesteal Fist - Confirmed Grab [3],Any,62.0,62.0,62.0,62.0,62.0,0.0,100.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,Arc - Complex,0.0
Lifesteal Fist,Lifesteal Fist - Confirmed Grab [4],Any,91.0,91.0,91.0,91.0,91.0,0.0,100.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,Arc - Complex,0.0
Lifesteal Fist,Lifesteal Fist - Confirmed Grab [5],Any,91.0,91.0,91.0,91.0,91.0,0.0,100.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,Arc - Complex,0.0
Lifesteal Fist,Lifesteal Fist (Lacking FP),Any,70.0,70.0,70.0,70.0,70.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Shriek of Sorrow,Shriek of Sorrow,Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Strength,0.0
Shriek of Sorrow,Shriek of Sorrow (Lacking FP),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Palm Blast,Palm Blast,Any,220.0,220.0,220.0,220.0,220.0,65.0,500.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Palm Blast Charged,Palm Blast Charged,Any,460.0,460.0,460.0,460.0,460.0,65.0,900.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Palm Blast,Palm Blast (Lacking FP),Any,120.0,120.0,120.0,120.0,120.0,100.0,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Palm Blast Charged,Palm Blast Charged (Lacking FP),Any,180.0,180.0,180.0,180.0,180.0,100.0,200.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Dryleaf Whirlwind,Dryleaf Whirlwind [1],Any,120.0,120.0,120.0,120.0,120.0,70.0,200.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Dryleaf Whirlwind,Dryleaf Whirlwind [2],Any,91.0,91.0,91.0,91.0,91.0,70.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Dryleaf Whirlwind,Dryleaf Whirlwind [3],Any,91.0,91.0,91.0,91.0,91.0,70.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Dryleaf Whirlwind,Dryleaf Whirlwind [4],Any,140.0,140.0,140.0,140.0,140.0,70.0,400.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Dryleaf Whirlwind,Dryleaf Whirlwind [1] (Lacking FP),Any,70.0,70.0,70.0,70.0,70.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Dryleaf Whirlwind,Dryleaf Whirlwind [2] (Lacking FP),Any,70.0,70.0,70.0,70.0,70.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Dryleaf Whirlwind,Dryleaf Whirlwind [3] (Lacking FP),Any,70.0,70.0,70.0,70.0,70.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Dryleaf Whirlwind,Dryleaf Whirlwind [4] (Lacking FP),Any,70.0,70.0,70.0,70.0,70.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Wall of Sparks,Wall of Sparks - Bullet,Any,10.0,10.0,10.0,10.0,10.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Wall of Sparks,Wall of Sparks - Bullet,Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Wall of Sparks,Wall of Sparks - Bullet,Any,55.0,55.0,55.0,55.0,55.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Wall of Sparks,Wall of Sparks - Bullet,Any,40.0,40.0,40.0,40.0,40.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Rolling Sparks,Rolling Sparks - Bullet,Any,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Rolling Sparks,Rolling Sparks - Bullet,Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Rolling Sparks,Rolling Sparks - Bullet,Any,82.0,82.0,82.0,82.0,82.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Bash,Shield Bash,Any,150.0,150.0,150.0,150.0,150.0,100.0,125.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Bash,Shield Bash (Lacking FP),Any,90.0,90.0,90.0,90.0,90.0,100.0,90.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Shield Bash,[Thrusting Shield] Shield Bash,Any,105.0,105.0,105.0,105.0,105.0,100.0,125.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Bash,[Thrusting Shield] Shield Bash (Lacking FP),Any,63.0,63.0,63.0,63.0,63.0,100.0,90.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Shield Crash,Shield Crash [1],Any,75.0,75.0,75.0,75.0,75.0,10.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Crash,Shield Crash [2],Any,75.0,75.0,75.0,75.0,75.0,10.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Crash,Shield Crash [3],Any,75.0,75.0,75.0,75.0,75.0,10.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Crash,Shield Crash [4],Any,75.0,75.0,75.0,75.0,75.0,100.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Crash,Shield Crash [5],Any,125.0,125.0,125.0,125.0,125.0,100.0,125.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Crash Early Release,Shield Crash Early Release,Any,125.0,125.0,125.0,125.0,125.0,100.0,125.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Crash,Shield Crash [1] (Lacking FP),Any,50.0,50.0,50.0,50.0,50.0,10.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Shield Crash,Shield Crash [2] (Lacking FP),Any,50.0,50.0,50.0,50.0,50.0,10.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Shield Crash,Shield Crash [3] (Lacking FP),Any,50.0,50.0,50.0,50.0,50.0,10.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Shield Crash,Shield Crash [4] (Lacking FP),Any,50.0,50.0,50.0,50.0,50.0,100.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Shield Crash,Shield Crash [5] (Lacking FP),Any,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Shield Crash Early Release,Shield Crash Early Release (Lacking FP),Any,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Carian Retaliation,Carian Retaliation - Parry,Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Carian Retaliation,Carian Retaliation - Bullet (Parry),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Carian Retaliation,Carian Retaliation - Bullet (Swords),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,1.0,Intelligence,0.0
Carian Retaliation,Carian Retaliation - Bullet (Swords),Any,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,1.0,Intelligence,0.0
Shield Strike,[Small Shield] Shield Strike #1,Any,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Small Shield] Shield Strike #2,Any,101.0,101.0,101.0,101.0,101.0,100.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Small Shield] Shield Strike #3,Any,102.0,102.0,102.0,102.0,102.0,100.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Small Shield] Shield Strike #4,Any,105.0,105.0,105.0,105.0,105.0,100.0,200.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Medium Shield] Shield Strike #1,Any,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Medium Shield] Shield Strike #2,Any,101.0,101.0,101.0,101.0,101.0,100.0,100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Medium Shield] Shield Strike #3,Any,102.0,102.0,102.0,102.0,102.0,100.0,100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Medium Shield] Shield Strike #4,Any,105.0,105.0,105.0,105.0,105.0,100.0,200.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Greatshield] Shield Strike #1,Any,100.0,100.0,100.0,100.0,100.0,100.0,203.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Greatshield] Shield Strike #2,Any,102.0,102.0,102.0,102.0,102.0,100.0,203.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Greatshield] Shield Strike #3,Any,105.0,105.0,105.0,105.0,105.0,100.0,220.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Thrusting Shield] Shield Strike #1,Any,100.0,100.0,100.0,100.0,100.0,100.0,185.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Thrusting Shield] Shield Strike #2,Any,101.0,101.0,101.0,101.0,101.0,100.0,185.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Thrusting Shield] Shield Strike #3,Any,102.0,102.0,102.0,102.0,102.0,100.0,185.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Shield Strike,[Thrusting Shield] Shield Strike #4,Any,110.0,110.0,110.0,110.0,110.0,100.0,200.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Glintstone Dart,Glintstone Dart - Bullet,Glintstone Kris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,155.0,0.0,0.0,0.0,1.0,-,0.0
Glintstone Dart Charged,Glintstone Dart Charged - Bullet,Glintstone Kris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,190.0,0.0,0.0,0.0,1.0,-,0.0
Glintstone Dart R2,Glintstone Dart R2,Glintstone Kris,170.0,170.0,170.0,170.0,170.0,100.0,1000.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Glintstone Dart,Glintstone Dart (Lacking FP),Glintstone Kris,104.0,104.0,104.0,104.0,104.0,100.0,100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Glintstone Dart Charged,Glintstone Dart Charged (Lacking FP),Glintstone Kris,140.0,140.0,140.0,140.0,140.0,100.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Glintstone Dart R2,Glintstone Dart R2 (Lacking FP),Glintstone Kris,145.0,145.0,145.0,145.0,145.0,100.0,200.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Reduvia Blood Blade,Reduvia Blood Blade #1,Reduvia,55.0,55.0,55.0,55.0,55.0,100.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Reduvia Blood Blade,Reduvia Blood Blade #1 - Bullet,Reduvia,143.0,143.0,143.0,143.0,143.0,0.0,100.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Reduvia Blood Blade,Reduvia Blood Blade #2,Reduvia,55.0,55.0,55.0,55.0,55.0,100.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Reduvia Blood Blade,Reduvia Blood Blade #2 - Bullet,Reduvia,143.0,143.0,143.0,143.0,143.0,0.0,100.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Reduvia Blood Blade,Reduvia Blood Blade #3,Reduvia,55.0,55.0,55.0,55.0,55.0,100.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Reduvia Blood Blade,Reduvia Blood Blade #3 - Bullet,Reduvia,143.0,143.0,143.0,143.0,143.0,0.0,100.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Reduvia Blood Blade,Reduvia Blood Blade #1 (Lacking FP),Reduvia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Reduvia Blood Blade,Reduvia Blood Blade #2 (Lacking FP),Reduvia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Reduvia Blood Blade,Reduvia Blood Blade #3 (Lacking FP),Reduvia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Blade of Gold,Blade of Gold - Bullet,Blade of Calling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,145.0,1.0,-,0.0
Blade of Gold,Blade of Gold (Lacking FP),Blade of Calling,140.0,140.0,140.0,140.0,140.0,100.0,600.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Blade of Death,Blade of Death - Bullet,Black Knife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,180.0,1.0,-,0.0
Blade of Death,Blade of Death (Lacking FP),Black Knife,140.0,140.0,140.0,140.0,140.0,100.0,600.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Golden Tempering R2 (Right),Golden Tempering R2 (Right),Ornamental Straight Sword,105.0,105.0,105.0,105.0,105.0,100.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Golden Tempering R2 (Left),Golden Tempering R2 (Left),Ornamental Straight Sword,105.0,105.0,105.0,105.0,105.0,100.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Golden Tempering (Partial) Charged R2,Golden Tempering (Partial) Charged R2 - 2x (Right),Ornamental Straight Sword,45.0,45.0,45.0,45.0,45.0,100.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Golden Tempering (Partial) Charged R2,Golden Tempering (Partial) Charged R2 - 1x (Left),Ornamental Straight Sword,45.0,45.0,45.0,45.0,45.0,100.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Golden Tempering (Partial) Charged R2 (Right),Golden Tempering (Partial) Charged R2 (Right),Ornamental Straight Sword,105.0,105.0,105.0,105.0,105.0,100.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Golden Tempering (Partial) Charged R2 (Left),Golden Tempering (Partial) Charged R2 (Left),Ornamental Straight Sword,105.0,105.0,105.0,105.0,105.0,100.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Golden Tempering Charged R2,Golden Tempering Charged R2 - 5x (Right),Ornamental Straight Sword,45.0,45.0,45.0,45.0,45.0,100.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Golden Tempering Charged R2,Golden Tempering Charged R2 - 5x (Left),Ornamental Straight Sword,45.0,45.0,45.0,45.0,45.0,100.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Golden Tempering Charged R2,Golden Tempering Charged R2 - Final (Right),Ornamental Straight Sword,125.0,125.0,125.0,125.0,125.0,100.0,200.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Golden Tempering Charged R2,Golden Tempering Charged R2 - Final (Left),Ornamental Straight Sword,125.0,125.0,125.0,125.0,125.0,100.0,200.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Mists of Slumber,Mists of Slumber,Sword of St. Trina,160.0,160.0,160.0,160.0,160.0,100.0,130.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Mists of Slumber,Mists of Slumber (Lacking FP),Sword of St. Trina,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Mists of Eternal Sleep,Mists of Eternal Sleep,Velvet Sword of St. Trina,160.0,160.0,160.0,160.0,160.0,100.0,130.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Mists of Eternal Sleep,Mists of Eternal Sleep (Lacking FP),Velvet Sword of St. Trina,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Eochaid's Dancing Blade,Eochaid's Dancing Blade [1],Regalia of Eochaid,35.0,35.0,35.0,35.0,35.0,50.0,300.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Eochaid's Dancing Blade,Eochaid's Dancing Blade [2],Regalia of Eochaid,35.0,35.0,35.0,35.0,35.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Eochaid's Dancing Blade,Eochaid's Dancing Blade [3],Regalia of Eochaid,35.0,35.0,35.0,35.0,35.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Eochaid's Dancing Blade,Eochaid's Dancing Blade [4],Regalia of Eochaid,35.0,35.0,35.0,35.0,35.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Eochaid's Dancing Blade,Eochaid's Dancing Blade [5],Regalia of Eochaid,35.0,35.0,35.0,35.0,35.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Eochaid's Dancing Blade,Eochaid's Dancing Blade [6],Regalia of Eochaid,35.0,35.0,35.0,35.0,35.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Eochaid's Dancing Blade,Eochaid's Dancing Blade [7],Regalia of Eochaid,35.0,35.0,35.0,35.0,35.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
